User_ID,ID,Brand,Category,Category Raw,Gender,Name,Image Location,Price,Customer_Cluster,Shop_Cluster
82,3954,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ French Linen Crew Neck Cardigan,Muji/Womens Knitwear/Muji 19 Ladies_ French Linen Crew Neck Cardigan.jpg,,21,8
82,3953,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ Cotton Silk V Neck Cardigan,Muji/Womens Knitwear/Muji 18 Ladies_ Cotton Silk V Neck Cardigan.jpg,,21,8
82,4254,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Women_S Jacket,Nike/Womens Jackets _ Vests/Nike 23 Women_s Jacket.png,,21,8
82,4239,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Women_S Jacket,Nike/Womens Jackets _ Vests/Nike 1 Women_s Jacket.png,,21,8
82,4249,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Women_S Jacket,Nike/Womens Jackets _ Vests/Nike 19 Women_s Jacket.png,,21,8
82,4215,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Women_S Pullover Hoodie,Nike/Womens Hoodies _ Pullovers/Nike 13 Women_s Pullover Hoodie.png,,21,8
82,4220,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Loose Fit Women_S Striped Crew,Nike/Womens Hoodies _ Pullovers/Nike 18 Loose Fit Women_s Striped Crew.png,,21,8
82,4230,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Women_S Full-Zip Basketball Hoodie,Nike/Womens Hoodies _ Pullovers/Nike 27 Women_s Full-Zip Basketball Hoodie.png,,21,8
82,4226,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Women_S Hoodie,Nike/Womens Hoodies _ Pullovers/Nike 23 Women_s Hoodie.png,,21,8
82,4219,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Loose Fit Women_S Striped Crew,Nike/Womens Hoodies _ Pullovers/Nike 17 Loose Fit Women_s Striped Crew.png,,21,8
82,4316,Nike,Shorts,Womens Shorts,Womens,  Women_S Shorts,Nike/Womens Shorts/Nike 12 Women_s Shorts.png,,21,8
82,4328,Nike,Shorts,Womens Shorts,Womens,  Women_S Basketball Shorts,Nike/Womens Shorts/Nike 23 Women_s Basketball Shorts.png,,21,8
82,4317,Nike,Shorts,Womens Shorts,Womens,  Women_S Basketball Shorts,Nike/Womens Shorts/Nike 13 Women_s Basketball Shorts.png,,21,8
82,4322,Nike,Shorts,Womens Shorts,Womens,  Women_S Woven Shorts,Nike/Womens Shorts/Nike 18 Women_s Woven Shorts.png,,21,8
82,4334,Nike,Shorts,Womens Shorts,Womens,  Women_S Shorts,Nike/Womens Shorts/Nike 29 Women_s Shorts.png,,21,8
82,4327,Nike,Shorts,Womens Shorts,Womens,  Women_S Tight Running Shorts,Nike/Womens Shorts/Nike 22 Women_s Tight Running Shorts.png,,21,8
82,4329,Nike,Shorts,Womens Shorts,Womens,  Women_S Running Shorts,Nike/Womens Shorts/Nike 24 Women_s Running Shorts.png,,21,8
82,4330,Nike,Shorts,Womens Shorts,Womens,  Women_S -In- Shorts,Nike/Womens Shorts/Nike 25 Women_s 2-in-1 Shorts.png,,21,8
82,4347,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S Tank,Nike/Womens Tops _ T-shirts/Nike 1 Women_s Tank.png,,21,8
82,6452,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Denim Jersey Pants ,Uniqlo/Womens Sweatwears/Uniqlo 530 DENIM JERSEY PANTS 435871.jpg,,21,8
82,6454,Uniqlo,Jumpers,Womens Sweatwears,Womens,  +J Crew Neck Long Sleeve Sweatshirt ,Uniqlo/Womens Sweatwears/Uniqlo 533 +J CREW NECK LONG SLEEVE SWEATSHIRT 437841.jpg,,21,8
82,6419,Uniqlo,Shorts,Womens Shorts,Womens,  Rayon Relaco Shorts ,Uniqlo/Womens Shorts/Uniqlo 364 RAYON RELACO SHORTS 435536.jpg,,21,8
82,6417,Uniqlo,Shorts,Womens Shorts,Womens,  Ultra Stretch Active Shorts (Inseam .Cm) ,Uniqlo/Womens Shorts/Uniqlo 362 ULTRA STRETCH ACTIVE SHORTS (INSEAM 6.5CM) 433738.jpg,,21,8
82,6412,Uniqlo,Shorts,Womens Shorts,Womens,  Cotton Linen Relax Shorts (Pants Length -Cm) ,Uniqlo/Womens Shorts/Uniqlo 357 COTTON LINEN RELAX SHORTS (PANTS LENGTH 36-42CM) 434915.jpg,,21,8
82,6440,Uniqlo,Skirts,Womens Skirts,Womens,  Ines De La Fressange Twist Pleated Long Skirt ,Uniqlo/Womens Skirts/Uniqlo 410 INES DE LA FRESSANGE TWIST PLEATED LONG SKIRT 436032.jpg,,21,8
82,6433,Uniqlo,Skirts,Womens Skirts,Womens,  Paul _ Joe Tiered Skirt ,Uniqlo/Womens Skirts/Uniqlo 403 PAUL _ JOE TIERED SKIRT 437982.jpg,,21,8
83,764,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,   By Stella Mccartney Beachdefender Run Swim Clean Cover-Up,Adidas/Womens Sweatshirts _ Hoodies/Adidas 1 ADIDAS BY STELLA MCCARTNEY BEACHDEFENDER RUN SWIM CLEAN COVER-UP.jpg,,6,2
83,798,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,   Sportswear Wrapped -Stripes Full-Zip Hoodie,Adidas/Womens Sweatshirts _ Hoodies/Adidas 40 ADIDAS SPORTSWEAR WRAPPED 3-STRIPES FULL-ZIP HOODIE.jpg,,6,2
83,734,Adidas,Shorts,Womens Shorts,Womens,   Ultra Shorts,Adidas/Womens Shorts/Adidas 33 ADIDAS ULTRA SHORTS.jpg,,6,2
83,919,Adidas,T-Shirts,Womens T-Shirts,Womens,  Disney Hulk Tee,Adidas/Womens T-Shirts/Adidas 66 DISNEY HULK TEE.jpg,,6,2
83,948,Adidas,T-Shirts,Womens T-Shirts,Womens,  Run It Tee,Adidas/Womens T-Shirts/Adidas 92 RUN IT TEE.jpg,,6,2
83,893,Adidas,T-Shirts,Womens T-Shirts,Womens,  Own The Run Egle Women In Power Tee,Adidas/Womens T-Shirts/Adidas 42 OWN THE RUN EGLE WOMEN IN POWER TEE.jpg,,6,2
83,1737,Calvin Klein Performance,Shorts,Womens Shorts,Womens,  Active Icon Woven Shorts ,CalvinKleinPerformance/Womens Shorts/CalvinKleinPerformance 6 active icon woven shorts .png,,6,2
83,1757,Calvin Klein Performance,T-Shirts,Womens T-Shirts,Womens,  Always On Calvin Klein Tee ,CalvinKleinPerformance/Womens T-Shirts/CalvinKleinPerformance 24 always on calvin klein tee .png,,6,2
83,1868,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Short Hooded Windbreaker ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 4 short hooded windbreaker .png,,6,2
83,1855,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Long Twill Trench Coat ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 25 long twill trench coat .png,,6,2
83,1877,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Ckj  Infinite Flex Body Skinny Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 12 ckj 015 infinite flex body skinny jeans .png,,6,2
83,1878,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Mom Jean ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 13 mom jean .png,,6,2
83,1881,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Infinite Flex High Rise Body Skinny Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 16 infinite flex high rise body skinny jeans .png,,6,2
83,1811,Calvin Klein Women,Jumpers,Womens Hoodies,Womens,  Reflective Zip Up Hoodie ,CalvinKleinWomen/Womens Hoodies/CalvinKleinWomen 10 reflective zip up hoodie .png,,6,2
83,1957,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Modern Slim Logo Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 12 modern slim logo tee .png,,6,2
83,3765,Max&Co,Jumpers,Womens Sweaters _ Cardigans,Womens,  Cropped Cardigan With Jewel Button,Max_Co/Womens Sweaters _ Cardigans/Max_Co 15 Cropped cardigan with jewel button.jpg,,6,2
83,4247,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Women_S Parka,Nike/Womens Jackets _ Vests/Nike 17 Women_s Parka.png,,6,2
83,4228,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Women_S Fleece Pullover Hoodie,Nike/Womens Hoodies _ Pullovers/Nike 25 Women_s Fleece Pullover Hoodie.png,,6,2
83,4224,Nike,Jumpers,Womens Hoodies _ Pullovers,Womens,  Women_S Double-Zip Hoodie,Nike/Womens Hoodies _ Pullovers/Nike 21 Women_s Double-Zip Hoodie.png,,6,2
83,4324,Nike,Shorts,Womens Shorts,Womens,  -In- Women_S Running Shorts,Nike/Womens Shorts/Nike 2 2-In-1 Women_s Running Shorts.png,,6,2
83,4367,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S T-Shirt,Nike/Womens Tops _ T-shirts/Nike 9 Women_s T-Shirt.png,,6,2
83,4364,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S Top,Nike/Womens Tops _ T-shirts/Nike 6 Women_s Top.png,,6,2
83,6375,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Rayon Long Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 417 RAYON LONG SLEEVE BLOUSE 429413.jpg,,6,2
83,6405,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Ines De La Fressange Linen Skipper Collar Half Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 458 INES DE LA FRESSANGE LINEN SKIPPER COLLAR HALF SLEEVE SHIRT 436236.jpg,,6,2
83,6376,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Rayon Long Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 418 RAYON LONG SLEEVE BLOUSE 433604.jpg,,6,2
83,6313,Uniqlo,Jackets & Coats,Womens Blazer_Cardigan_Coats,Womens,  +J Soutien Collar Short Coat ,Uniqlo/Womens Blazer_Cardigan_Coats/Uniqlo 346 +J SOUTIEN COLLAR SHORT COAT 437885.jpg,,6,2
83,6351,Uniqlo,Jeans,Womens Jeans,Womens,  High Rise Skinny Ankle Jeans (Beauty Compression) ,Uniqlo/Womens Jeans/Uniqlo 385 HIGH RISE SKINNY ANKLE JEANS (BEAUTY COMPRESSION) 429099.jpg,,6,2
83,6347,Uniqlo,Jeans,Womens Jeans,Womens,  Ultra Stretch Jeans (Pants Length .Cm) ,Uniqlo/Womens Jeans/Uniqlo 381 ULTRA STRETCH JEANS (Pants Length 78.5cm) 433245.jpg,,6,2
83,6359,Uniqlo,Jeans,Womens Jeans,Womens,  Jw Anderson Slim Straight Jeans (Inseam Cm) ,Uniqlo/Womens Jeans/Uniqlo 397 JW ANDERSON SLIM STRAIGHT JEANS (INSEAM 68CM) 438522.jpg,,6,2
83,6453,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Sweat Pullover Hoodie ,Uniqlo/Womens Sweatwears/Uniqlo 531 SWEAT PULLOVER HOODIE 433045.jpg,,6,2
83,6446,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Ultra Stretch Dry Sweat Pullover Hoodie ,Uniqlo/Womens Sweatwears/Uniqlo 521 ULTRA STRETCH DRY SWEAT PULLOVER HOODIE 433699.jpg,,6,2
83,6418,Uniqlo,Shorts,Womens Shorts,Womens,  Ultra Stretch Active Shorts (Inseam Cm) ,Uniqlo/Womens Shorts/Uniqlo 363 ULTRA STRETCH ACTIVE SHORTS (INSEAM 12CM) 433740.jpg,,6,2
83,6427,Uniqlo,Shorts,Womens Shorts,Womens,  Jw Anderson Linen Blend Tuck Shorts (Inseam Cm) ,Uniqlo/Womens Shorts/Uniqlo 375 JW ANDERSON LINEN BLEND TUCK SHORTS (INSEAM 12CM) 438540.jpg,,6,2
83,6493,Uniqlo,T-Shirts,Womens T-shirt_tanktops,Womens,  U Crew Neck Short Sleeve T-Shirt ,Uniqlo/Womens T-shirt_tanktops/Uniqlo 507 U CREW NECK SHORT SLEEVE T-SHIRT 425663.jpg,,6,2
83,6488,Uniqlo,T-Shirts,Womens T-shirt_tanktops,Womens,  +J Stretch Supima Cotton Sleeveless T-Shirt ,Uniqlo/Womens T-shirt_tanktops/Uniqlo 501 +J STRETCH SUPIMA COTTON SLEEVELESS T-SHIRT 437834.jpg,,6,2
83,6364,Uniqlo,T-Shirts,Womens Longsleeves_T-shirt,Womens,  Waffle Crew Neck Long Sleeve T-Shirt ,Uniqlo/Womens Longsleeves_T-shirt/Uniqlo 511 WAFFLE CREW NECK LONG SLEEVE T-SHIRT 433791.jpg,,6,2
83,6466,Uniqlo,T-Shirts,Womens T-shirt_tanktops,Womens,  Crepe Jersey Sleeveless T-Shirt ,Uniqlo/Womens T-shirt_tanktops/Uniqlo 468 CREPE JERSEY SLEEVELESS T-SHIRT 436152.jpg,,6,2
83,5262,Ralph Lauren,Jeans,WOMEN_Jeans _ Denim,Womens,Ralphlaurent  Jeans _ Denim Women,Ralph_Lauren/WOMEN_Jeans _ Denim/RalphLaurent 18 Jeans _ Denim women.jpg,,6,2
83,5274,Ralph Lauren,Jeans,WOMEN_Jeans _ Denim,Womens,Ralphlaurent  Jeans _ Denim Women,Ralph_Lauren/WOMEN_Jeans _ Denim/RalphLaurent 29 Jeans _ Denim women.jpg,,6,2
83,5252,Ralph Lauren,Jumpers,WOMEN_Hoodies _ Sweatshirts,Womens,Ralphlaurent  Hoodies _ Sweatshirts Women,Ralph_Lauren/WOMEN_Hoodies _ Sweatshirts/RalphLaurent 9 Hoodies _ Sweatshirts women.jpg,,6,2
83,5240,Ralph Lauren,Jumpers,WOMEN_Hoodies _ Sweatshirts,Womens,Ralphlaurent  Hoodies _ Sweatshirts Women,Ralph_Lauren/WOMEN_Hoodies _ Sweatshirts/RalphLaurent 42 Hoodies _ Sweatshirts women.jpg,,6,2
83,5346,Ralph Lauren,Shorts,WOMEN_Shorts,Womens,Ralphlaurent  Shorts _ Skirts Women,Ralph_Lauren/WOMEN_Shorts/RalphLaurent 12 Shorts _ Skirts women.jpg,,6,2
83,5515,Ralph Lauren,T-Shirts,WOMEN_T-shirts,Womens,Ralphlaurent  T-Shirts Women,Ralph_Lauren/WOMEN_T-shirts/RalphLaurent 54 T-shirts women.jpg,,6,2
83,5525,Ralph Lauren,T-Shirts,WOMEN_T-shirts,Womens,Ralphlaurent  T-Shirts Women,Ralph_Lauren/WOMEN_T-shirts/RalphLaurent 63 T-shirts women.jpg,,6,2
83,5465,Ralph Lauren,T-Shirts,WOMEN_T-shirts,Womens,Ralphlaurent  T-Shirts Women,Ralph_Lauren/WOMEN_T-shirts/RalphLaurent 0 T-shirts women.jpg,,6,2
84,1806,Calvin Klein Women,Dresses,Womens Dresses,Womens,  Cotton Stretch Twill Dress ,CalvinKleinWomen/Womens Dresses/CalvinKleinWomen 6 cotton stretch twill dress .png,,16,6
84,1779,Calvin Klein Women,Dresses,Womens Dresses,Womens,  Scribble Embroidered Lace Dress ,CalvinKleinWomen/Womens Dresses/CalvinKleinWomen 18 scribble embroidered lace dress .png,,16,6
84,3680,Max&Co,Dresses,Womens Jumpsuits,Womens,  Mini Poplin Jumpsuit,Max_Co/Womens Jumpsuits/Max_Co 11 Mini poplin jumpsuit.jpg,,16,6
84,3842,Max&Co,Trousers,Womens Trousers,Womens,  Pure Linen Wide-Leg Trousers,Max_Co/Womens Trousers/Max_Co 5 Pure linen wide-leg trousers.jpg,,16,6
84,3837,Max&Co,Trousers,Womens Trousers,Womens,  Cotton Gabardine Trousers,Max_Co/Womens Trousers/Max_Co 3 Cotton gabardine trousers.jpg,,16,6
84,3346,Max Mara,Dresses,Womens Dresses,Womens,  Cotton Poplin Dress,MaxMara/Womens Dresses/MaxMara 20 Cotton poplin dress.jpg,,16,6
84,2215,Hugo Boss,Dresses,HugoBoss-Dresses,Womens,One-Shoulder Tie-Neck Maxi Dress In Crinkle Crepe,HugoBoss/HugoBoss-Dresses/23One-shoulder tie-neck maxi dress in crinkle crepe.jpg,,16,6
84,5817,Saint Laurent,Dresses,Womens Dresses,Womens, Retro Flower Quilted Dress In Viscose And Cotton,Saint_Laurent/Womens Dresses/978 retro flower quilted dress in viscose and cotton.jpg,,16,6
84,5826,Saint Laurent,Dresses,Womens Dresses,Womens, Embroidered Ruffle Dress In Silk Crepe Muslin,Saint_Laurent/Womens Dresses/987 embroidered ruffle dress in silk crepe muslin.jpg,,16,6
84,5142,Ralph Lauren,Dresses,WOMEN_Dresses _ Jumpsuits,Womens,Ralphlaurent  Dresses _ Jumpsuits Women,Ralph_Lauren/WOMEN_Dresses _ Jumpsuits/RalphLaurent 11 Dresses _ Jumpsuits women.jpg,,16,6
84,5196,Ralph Lauren,Dresses,WOMEN_Dresses _ Jumpsuits,Womens,Ralphlaurent  Dresses _ Jumpsuits Women,Ralph_Lauren/WOMEN_Dresses _ Jumpsuits/RalphLaurent 60 Dresses _ Jumpsuits women.jpg,,16,6
85,1425,Calvin Klein Men,Jackets & Coats,Mens Jackets,Mens,  Dad Denim Jacket ,CalvinKleinMen/Mens Jackets/CalvinKleinMen 17 dad denim jacket .png,,14,5
85,1523,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Slim Stretch Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 9 slim stretch shirt .png,,14,5
85,1486,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Skater Graphic Relaxed Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 1 skater graphic relaxed shirt .png,,14,5
85,1504,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Logo Tape Poplin Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 27 logo tape poplin shirt .png,,14,5
85,1494,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Linen Short Sleeve Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 17 linen short sleeve shirt .png,,14,5
85,1499,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Spread Collar Short Sleeve Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 21 spread collar short sleeve shirt .png,,14,5
85,1590,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Oxidized Print Sweatpants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 24 oxidized print sweatpants .png,,14,5
85,1581,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Antistatic Woven Pants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 14 antistatic woven pants .png,,14,5
85,1582,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Logo Tape Sweatpants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 17 logo tape sweatpants .png,,14,5
85,1592,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Side Zip Pocket Sweatpants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 26 side zip pocket sweatpants .png,,14,5
85,2609,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Extra-Slim-Fit Suit In A Super-Flex Wool Blend,HugoBoss/HugoBoss-MensSuits/44Extra-slim-fit suit in a super-flex wool blend.jpg,,14,5
85,2625,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Three-Piece Suit In Textured Virgin Wool,HugoBoss/HugoBoss-MensSuits/58Three-piece suit in textured virgin wool.jpg,,14,5
85,2572,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Slim-Fit Suit In Organic Cotton With Stretch,HugoBoss/HugoBoss-MensSuits/12Slim-fit suit in organic cotton with stretch.jpg,,14,5
85,2761,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Slim-Fit Trousers In Melange Virgin-Wool Serge,HugoBoss/HugoBoss-MensTrousers/39Slim-fit trousers in melange virgin-wool serge.jpg,,14,5
85,2794,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Slim-Fit Water-Repellent Trousers In Stretch Fabric,HugoBoss/HugoBoss-MensTrousers/49Slim-fit water-repellent trousers in stretch fabric.jpg,,14,5
85,2653,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Plain-Check Slim-Fit Trousers In Virgin Wool,HugoBoss/HugoBoss-MensTrousers/13Plain-check slim-fit trousers in virgin wool.jpg,,14,5
85,2795,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Micro-Patterned Slim-Fit Chinos In Bicoloured Stretch Cotton,HugoBoss/HugoBoss-MensTrousers/4Micro-patterned slim-fit chinos in bicoloured stretch cotton.jpg,,14,5
85,2724,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Slim-Fit Chinos In Stretch Cotton Gabardine,HugoBoss/HugoBoss-MensTrousers/2Slim-fit chinos in stretch cotton gabardine.jpg,,14,5
85,5705,Saint Laurent,Shirts,Mens Shirts,Mens, Shark-Collar Shirt In Shiny And Matte Leopard Silk,Saint_Laurent/Mens Shirts/10 shark-collar shirt in shiny and matte leopard silk.jpg,,14,5
85,5706,Saint Laurent,Shirts,Mens Shirts,Mens, Short Tunic In Silk Parasol Jacquard,Saint_Laurent/Mens Shirts/11 short tunic in silk parasol jacquard.jpg,,14,5
85,5730,Saint Laurent,Shirts,Mens Shirts,Mens, Shirt In Tropical Silk Crepe De Chine,Saint_Laurent/Mens Shirts/4 shirt in tropical silk crepe de chine.jpg,,14,5
85,5710,Saint Laurent,Shirts,Mens Shirts,Mens, Western Shirt In Silk Parasol Jacquard,Saint_Laurent/Mens Shirts/16 western shirt in silk parasol jacquard.jpg,,14,5
85,5688,Saint Laurent,Trousers,Mens Pants,Mens, Tailored Pants In Gabardine Saint Laurent,Saint_Laurent/Mens Pants/237 tailored pants in gabardine saint laurent.jpg,,14,5
85,5681,Saint Laurent,Trousers,Mens Pants,Mens, Skinny Pants In Grained Lambskin,Saint_Laurent/Mens Pants/210 skinny pants in grained lambskin.jpg,,14,5
85,5693,Saint Laurent,Trousers,Mens Pants,Mens, Chino Pants In Raw Stretch Gabardine,Saint_Laurent/Mens Pants/242 chino pants in raw stretch gabardine.jpg,,14,5
85,5694,Saint Laurent,Trousers,Mens Pants,Mens, Classic Chino Pants In Raw Beige Cotton Twill,Saint_Laurent/Mens Pants/243 classic chino pants in raw beige cotton twill.jpg,,14,5
85,5696,Saint Laurent,Trousers,Mens Pants,Mens, Cropped Hakama-Pleat Tied Pants In Linen And Cotton,Saint_Laurent/Mens Pants/245 cropped hakama-pleat tied pants in linen and cotton.jpg,,14,5
85,5695,Saint Laurent,Trousers,Mens Pants,Mens, Hakama-Pleat Pants In Linen And Cotton,Saint_Laurent/Mens Pants/244 hakama-pleat pants in linen and cotton.jpg,,14,5
85,3850,Moncler,Jackets & Coats,Mens Jackets,Mens,Frema Blue View All Outerwear Man,Moncler/Mens Jackets/FREMA Blue View all Outerwear Man.jpg,,14,5
85,3851,Moncler,Jackets & Coats,Mens Jackets,Mens,Lagginhorn Dark Blue View All Outerwear Man,Moncler/Mens Jackets/LAGGINHORN Dark blue View all Outerwear Man.jpg,,14,5
85,3855,Moncler,Jackets & Coats,Mens Jackets,Mens,Rateau Black View All Outerwear Man,Moncler/Mens Jackets/RATEAU Black View all Outerwear Man.jpg,,14,5
85,3857,Moncler,Jackets & Coats,Mens Jackets,Mens,Tib Coral View All Outerwear Man,Moncler/Mens Jackets/TIB Coral View all Outerwear Man.jpg,,14,5
85,4380,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 2 MEN_dress shirts men.jpg,,14,5
85,4393,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 9 MEN_dress shirts men.jpg,,14,5
85,4373,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 13 MEN_dress shirts men.jpg,,14,5
85,4375,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 15 MEN_dress shirts men.jpg,,14,5
85,4379,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 19 MEN_dress shirts men.jpg,,14,5
85,4372,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 12 MEN_dress shirts men.jpg,,14,5
85,4385,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 29 MEN_dress shirts men.jpg,,14,5
85,4711,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 25 MEN_suits _ tuxedos men.jpg,,14,5
85,4713,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 27 MEN_suits _ tuxedos men.jpg,,14,5
85,4712,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 26 MEN_suits _ tuxedos men.jpg,,14,5
85,5038,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 25 MEN_trousers _ chinos men.jpg,,14,5
85,5036,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 23 MEN_trousers _ chinos men.jpg,,14,5
85,5045,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 31 MEN_trousers _ chinos men.jpg,,14,5
85,5053,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 39 MEN_trousers _ chinos men.jpg,,14,5
85,5078,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 61 MEN_trousers _ chinos men.jpg,,14,5
85,5049,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 35 MEN_trousers _ chinos men.jpg,,14,5
85,5074,Ralph Lauren,Trousers,MEN_trousers _ chinos,Mens,Ralphlaurent  Men_Trousers _ Chinos Men,Ralph_Lauren/MEN_trousers _ chinos/RalphLaurent 58 MEN_trousers _ chinos men.jpg,,14,5
86,603,Adidas,Jackets & Coats,Womens Jackets,Womens,  Adicross Jacket,Adidas/Womens Jackets/Adidas 73 ADICROSS JACKET.jpg,,9,2
86,540,Adidas,Jackets & Coats,Womens Jackets,Womens,   W.N.D. Jacket,Adidas/Womens Jackets/Adidas 15 ADIDAS W.N.D. JACKET.jpg,,9,2
